Census year,Block ID,Building address,Area,Name,Business address,Industry (ANZSIC4) code,Sub Theme,Seating type,Number of seats,Longitude,Latitude,Theme,Google Maps Rating
2023,1102,194-206 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Bito Beans Coffee,"Unit 10, 198 Harbour Esplanade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,10,144.9449386,-37.81399452,Food & Drink,4.7
2023,1102,1010 La Trobe Street DOCKLANDS VIC 3008,Docklands,Coffee N All Customs House,Part Ground 1010 La Trobe Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,54,144.9453769,-37.81455078,Food & Drink,
2023,1103,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,Ichimaki,Shop 1B Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9493646,-37.81714506,Food & Drink,4.2
2023,1103,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,De Gusto,768B Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,35,144.9473509,-37.81812972,Food & Drink,4.3
2023,1103,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,Katsu House,Shop 7 Level 4 Concourse 744 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9473509,-37.81812972,Food & Drink,
2023,1103,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,Pizzarium,Shop 10 Level 4 Concourse 744 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9473509,-37.81812972,Food & Drink,4.1
2023,1104,Site One 747-757 Bourke Street DOCKLANDS VIC 3008,Docklands,The Nixon Hotel,749 Bourke Street DOCKLANDS VIC 3008,4520,Bars and Pubs,Seats - Outdoor,60,144.947992,-37.81938087,Food & Drink,4.1
2023,1105,715-727 Bourke Street DOCKLANDS VIC 3008,Docklands,Asuka Sushi,"Shop 21, Level 4 717 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,18,144.950245,-37.81865754,Food & Drink,3.7
2023,1105,V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,Docklands,Gokotta Kaffe,1 Village Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,43,144.9507631,-37.82150853,Food & Drink,4.6
2023,1105,695-703 Collins Street DOCKLANDS VIC 3008,Docklands,Sergy Boy,"Shop 1-2, 699 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,68,144.9514686,-37.82020118,Food & Drink,4.2
2023,1105,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,Docklands,O-Bento,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9490689,-37.81920222,Food & Drink,3.4
2023,1105,733-747 Collins Street DOCKLANDS VIC 3008,Docklands,Subway,38 Batmans Hill Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,24,144.9494995,-37.82092925,Food & Drink,
2023,1108,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,Docklands,Pok Pok,"Shop 7-8, 801 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,90,144.9456206,-37.81974124,Food & Drink,4.1
2023,1108,839-865 Collins Street DOCKLANDS VIC 3008,Docklands,Nourish-D,"Tenancy 1, 859 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,55,144.9440036,-37.82162859,Food & Drink,4.6
2023,1109,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,Docklands,Bhoj On Docklands,"Tenancy 4-5, 54 Newquay Promenade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,80,144.9412386,-37.8146047,Food & Drink,3.9
2023,2524,482 Macaulay Road KENSINGTON VIC 3031,Kensington,London K Burgers,482 Macaulay Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,18,144.9299681,-37.79424058,Food & Drink,
2023,2524,188 Bellair Street KENSINGTON VIC 3031,Kensington,Fruits Of Passion,188 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Outdoor,33,144.9299914,-37.79392872,Food & Drink,4.5
2023,1,561-581 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Arry Café,563 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Indoor,15,144.9559005,-37.82108785,Food & Drink,4.5
2023,15,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Xpressomondo,33-35 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,22,144.9654761,-37.81710293,Food & Drink,4.1
2023,17,11-37 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Grill'd,83 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9717264,-37.81546127,Food & Drink,
2023,17,103-105 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cafe Kinetic,Ground 103 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,115,144.9709643,-37.81556722,Food & Drink,4.5
2023,21,559-587 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Guzman Y Gomez,"Tenancy 7A, 567 Collins Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Outdoor,11,144.9557247,-37.81902009,Food & Drink,3.7
2023,35,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Le Petit Chateau,"Shop 9-10, Block Arcade MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,25,144.9643408,-37.8155277,Food & Drink,4.5
2023,35,220-226 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),1932 Cafe & Restaurant,"Shop 10, Ground 93-107 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,24,144.966103,-37.81529691,Food & Drink,4.1
2023,36,162-168 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Meatmaiden,"Shop 11, Basement 195 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.9678477,-37.81450292,Food & Drink,
2023,37,95-109 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Farmer's Daughters,95 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,68,144.9706863,-37.81363931,Food & Drink,4.5
2023,38,22 Ridgway Place MELBOURNE VIC 3000,Melbourne (CBD),Palace Coffee,Ground 22 Ridgway Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.972489,-37.8129228,Food & Drink,4.9
2023,41,607-619 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Spin Coffee,Part Ground 607 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9555531,-37.81677339,Food & Drink,4
2023,42,520-536 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Uncle David's Cafe,"Shop 8, 530 Little Collins Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Indoor,8,144.95711,-37.81687975,Food & Drink,4.9
2023,43,131-141 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Turf Accountants,"Unit 1, LwrGround 131 Queen Street MELBOURNE VIC 3000",4520,Bars and Pubs,Seats - Indoor,60,144.9605335,-37.81549537,Food & Drink,4.2
2023,44,382 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Ninetys,Part Ground 382 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,15,144.9619481,-37.81556022,Food & Drink,4
2023,45,304-306 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gordons Cafe & Bar,"Shop 3-5, 306 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9643479,-37.81472868,Food & Drink,4.5
2023,45,139-141 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Gopal's Vegetarian Restaurant,Level 1-2 139-141 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9657319,-37.81441146,Food & Drink,4.6
2023,47,SX121 121 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Urban Deli,"Shop 8, Gnd & Mezz 121 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.9701094,-37.81281419,Food & Drink,
2023,47,111-129 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Nashi,"Shop W3, 111 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,31,144.9701094,-37.81281419,Food & Drink,3.9
2023,47,Hero Apartments 114-120 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Brioche by Philip,"Shop 1, Ground 114 Russell Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Indoor,4,144.9690213,-37.81349217,Food & Drink,4.5
2023,48,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Tokyo Hustle,Level 2 59-63 Bourke Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,80,144.9715656,-37.81212343,Food & Drink,3
2023,52,515 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bourke and Willis,"Tenancy 24, Ground 515 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.957392,-37.81531894,Food & Drink,3.8
2023,52,550 Bourke Street 550 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Crisp Creative Salad,"Tenancy 20, Ground 550 Bourke Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Outdoor,20,144.957392,-37.81531894,Food & Drink,3.4
2023,52,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Dumpling Kingdom,"Tenancy 7, Ground 181 William Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,8,144.957392,-37.81531894,Food & Drink,3.1
2023,52,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Little Cupcakes,"Tenancy 6, Ground 181 William Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Outdoor,10,144.957392,-37.81531894,Food & Drink,4.5
2023,53,516-526 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bluestones 520 Cafe,"Unit 3, Ground 520 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,70,144.9583893,-37.81527042,Food & Drink,4
2023,54,408-412 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Corner & Bench,408 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9614819,-37.81440085,Food & Drink,4.5
2023,54,13-15 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Rice Paper Scissors,Ground 13-15 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,32,144.9614053,-37.81429069,Food & Drink,4.5
2023,54,21-25 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Campari House,21-25 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,100,144.9613141,-37.81409145,Food & Drink,4.1
2023,54,393-397 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Triim,"Shop 3, 35 Hardware Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9612043,-37.81385117,Food & Drink,4.3
2023,54,8-14 Rankins Lane MELBOURNE VIC 3000,Melbourne (CBD),Manchester Press,Ground 8 Rankins Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,63,144.9621275,-37.81387426,Food & Drink,4.3
2023,55,314-336 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Salon,Part Level 1 314-336 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,54,144.9638271,-37.81344773,Food & Drink,3.8
2023,56,246-260 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Red Duck Cafe,"Shop 13, 246 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,42,144.9658492,-37.8129313,Food & Drink,5
2023,56,Kmart Centre 222-244 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Jom corner,"Shop 5, 236 Bourke Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Indoor,10,144.9662781,-37.8127357,Food & Drink,4.2
2023,56,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),China Chilli,"Shop 15, Level 1 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,180,144.9668712,-37.81267381,Food & Drink,3.8
2023,56,189-191 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Westlake Restaurant,189-191 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,144.9669549,-37.81219395,Food & Drink,3.5
2023,57,160-162 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),White Tomato,160-162 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9684703,-37.81244913,Food & Drink,4.5
2023,57,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Welcome Stranger,Ground 124-128 Bourke Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Outdoor,32,144.9692644,-37.81206977,Food & Drink,4
2023,58,Florentino Restaurant 78-84 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Grossi Florentino,Florentino Restaurant 78-84 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,210,144.9708464,-37.81173059,Food & Drink,4.3
2023,58,10 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Recoleta,Level 1 10 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9725555,-37.81123569,Food & Drink,4.3
2023,58,11-25 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),Becco,Ground 11-25 Crossley Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9710138,-37.81143031,Food & Drink,4.4
2023,58,16 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Red Pepper Indian Restaurant,16 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,35,144.9724131,-37.81127777,Food & Drink,4
2023,58,14 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Red Pepper Indian Restaurant,14 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,33,144.9724607,-37.81126191,Food & Drink,4.1
2023,61,20-40 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Common Place Coffee Brewers,28 Rose Lane MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Indoor,12,144.9542481,-37.81498919,Food & Drink,4.3
2023,61,21-39 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Food Factory,23-29 Rose Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.953608,-37.81541879,Food & Drink,4
2023,62,189-203 William Street MELBOURNE VIC 3000,Melbourne (CBD),Schmucks Bagels,"Shop 5, LwrGround 518 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,18,144.9570652,-37.8146458,Food & Drink,4.7
2023,63,221-231 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Caterina's Cucina e Bar,"Unit 6, Basement 221 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,90,144.9597518,-37.81355872,Food & Drink,4.6
2023,63,221-231 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Speck Cafe,"Shop 2, Ground 221 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.9597518,-37.81355872,Food & Drink,4.5
2023,64,60 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Funghi e Tartufo,Gnd & Bmt 60 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,64,144.961215,-37.81328957,Food & Drink,4.3
2023,64,377-381 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Tori's Melbourne,28 Niagara Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9614545,-37.81287947,Food & Drink,4.3
2023,64,399-413 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Claypots Barbarossa,"Tenancy 1, 79 Hardware Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9606878,-37.81304714,Food & Drink,4.4
2023,64,399-413 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Hawker Boys,"Tenancy 2, 85 Hardware Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9606878,-37.81304714,Food & Drink,4.3
2023,64,386-392 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Delicious world,390 Little Bourke Street MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Indoor,18,144.9610735,-37.81359817,Food & Drink,4.9
2023,64,380-384 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Kirk's Public Bar,382 Little Bourke Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,48,144.9613281,-37.81354352,Food & Drink,4.6
2023,64,380-384 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),French Saloon,Level 1 46 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,14,144.9613281,-37.81354352,Food & Drink,4.6
2023,64,200-222 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Namsan,"Shop 3, 200 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,32,144.9604725,-37.81345752,Food & Drink,4.3
2023,64,200-222 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Queen Street Foodstore,"Shop 1, 200 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,26,144.9604725,-37.81345752,Food & Drink,
2023,65,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Machi Machi Emporium,Shop LG32 287 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Indoor,11,144.9639289,-37.81247035,Food & Drink,3.8
2023,65,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Din Tai Fung,Shop M02 287 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,144.9639289,-37.81247035,Food & Drink,
2023,65,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Tetsujin,Shop M04 287 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9639289,-37.81247035,Food & Drink,4.3
2023,65,243-249 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dodee Paidang Thai Street Food,Ground 245 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9647363,-37.81230096,Food & Drink,4.6
2023,65,257-259 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),China Bar,257-259 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,144.9646473,-37.81211411,Food & Drink,
2023,65,261-263 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dooboo Korean Tofu House,261-263 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9646254,-37.81206229,Food & Drink,4.2
2023,66,15-17 Celestial Avenue MELBOURNE VIC 3000,Melbourne (CBD),Supper Inn Chinese Restaurant,15-17 Celestial Avenue MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9661302,-37.81188097,Food & Drink,
2023,66,11 Heffernan Lane MELBOURNE VIC 3000,Melbourne (CBD),Niubi,Ground & Level 1- 3 11 Heffernan Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,98,144.9666132,-37.81185376,Food & Drink,3.6
2023,66,242-244 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),By Korea,"Unit 1, Ground 15 Tattersalls Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,45,144.9655866,-37.81209406,Food & Drink,
2023,66,214-216 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mao Please,214-216 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,144.966218,-37.81204778,Food & Drink,3.8
2023,66,221-223 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Nam Loong,223 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9671662,-37.81140837,Food & Drink,
2023,66,235-241 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Stalactites Restaurant,177-183 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,15,144.967037,-37.81111923,Food & Drink,4.3
2023,66,247-255 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Shan Cheng Wai Fish And Pickles,Shop Ground 268 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.965094,-37.8116945,Food & Drink,
2023,66,27-29 Tattersalls Lane MELBOURNE VIC 3000,Melbourne (CBD),Section 8 Bar,27-29 Tattersalls Lane MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Outdoor,40,144.9653896,-37.81176162,Food & Drink,4.4
2023,67,226-236 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Above and Beyond Grill and Bar,165 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9676438,-37.81098245,Food & Drink,
2023,71,267-271 King Street MELBOURNE VIC 3000,Melbourne (CBD),Taketori Fusion Japanese,Part Gnd & Flr1 267-271 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9543126,-37.81391978,Food & Drink,4.1
2023,72,276-282 King Street MELBOURNE VIC 3000,Melbourne (CBD),House Blend,"Shop 3, 280 King Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,12,144.9548242,-37.81349891,Food & Drink,4.9
2023,72,527-533 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Cherry Lane Espresso,Ground 533 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9563102,-37.81322813,Food & Drink,4.7
2023,72,551-555 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Mapo Grill & Bar,"Shop 4-5, 551-555 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,64,144.9555651,-37.81329562,Food & Drink,
2023,72,Joan Rosanove Chambers 550 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Sinjeon Food System,"Shop C2, 10C Healeys Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,35,144.9560016,-37.81346261,Food & Drink,
2023,72,Joan Rosanove Chambers 550 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Sao Bar & BBQ,"Shop A, 550 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,24,144.9560016,-37.81346261,Food & Drink,3.9
2023,72,535 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Pizza Monster,"Shop 3, 535 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,18,144.9560016,-37.81346261,Food & Drink,4.6
